"Name","School","lat","lon","PLZ","Location","School.Type","Board","Board.Type","District","Admin","AGS","AGS.Name","Großstadtregionaler.Einzugsbereich","Stadt.und.Gemeindetyp","BBSR.Mittelbereiche","RegioStar2","RegioStar5","RegioStar7","RegioStar17","Raumtyp","Wachsen.Schrumpfen"
"Staatliche Grundschule Bedheim",13425,50.3880820459287,10.6593826025727,98630,"Römhild","Grundschule","Landratsamt Hildburghausen","staatlich","Hildburghausen","Staatliches Schulamt Südthüringen",16069062,"Römhild, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Hildburghausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","schrumpfend"
"Staatliche Grundschule An den Gleichbergen Milz",14699,50.3816299980421,10.5372300327463,98630,"Römhild","Grundschule","Landratsamt Hildburghausen","staatlich","Hildburghausen","Staatliches Schulamt Südthüringen",16069062,"Römhild, Stadt","nicht zu Großstadtregion gehörend","Kleine Kleinstadt","Hildburghausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","schrumpfend"
"Staatliche Grundschule Hellingen",13588,50.2493199800371,10.6861499653599,98663,"Heldburg","Grundschule","Landratsamt Hildburghausen","staatlich","Hildburghausen","Staatliches Schulamt Südthüringen",16069063,"Heldburg, Stadt","nicht zu Großstadtregion gehörend","Landgemeinde","Hildburghausen","Ländliche Region","Kleinstädtischer, dörflicher Raum","Ländliche Region - kleinstädtischer, dörflicher Raum","Periphere ländliche Region - Kleinstädtischer, dörflicher Raum","sehr peripher","überdurchschnittlich schrumpfend"
"Marienstift Arnstadt - Emil-Petri-Schule, Montessori-Gemeinschaftsschule",75713,50.8339000171208,10.9578299945955,99310,"Arnstadt","Thüringer Gemeinschaftsschule","Marienstift Arnstadt","in freier Trägerschaft","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Staatliche Grundschule ""Johann Sebastian Bach""  Arnstadt",10602,50.8328099925224,10.9438700186759,99310,"Arnstadt","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Geschwister-Scholl-Schule Arnstadt Staatliche Grundschule",10601,50.8406599801223,10.9446099730882,99310,"Arnstadt","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Staatliche Grundschule ""Dr. Harald Bielfeld"" Arnstadt",10645,50.8343399832185,10.9333900413166,99310,"Arnstadt","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Staatliche Grundschule Marlishausen, Europaschule",10736,50.8215600116279,11.0155099774783,99310,"Arnstadt","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Staatliche Grundschule Ludwig Bechstein Arnstadt",10615,50.8248400179785,10.9551300159447,99310,"Arnstadt","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070004,"Arnstadt, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Arnstadt","Stadtregion","Städtischer Raum","Stadtregion - Mittelstädte, städtischer Raum","Regiopolitane Stadtregion - Verstädterter Raum","peripher","wachsend"
"Staatliche Grundschule An der Wachsenburg",10705,50.8513200007618,10.8875800067967,99334,"Amt Wachsenburg","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070028,"Amt Wachsenburg","weiterer Pendlerverflechtungsbereich","Kleine Kleinstadt","Arnstadt","Stadtregion","Kleinstädtischer, dörflicher Raum","Stadtregion - kleinstädtischer, dörflicher Raum","Regiopolitane Stadtregion - Kleinstädtischer, dörflicher Raum","zentral","wachsend"
"Staatliche Grundschule Kirchheim",10735,50.8801099941508,11.0157500351852,99334,"Amt Wachsenburg","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070028,"Amt Wachsenburg","weiterer Pendlerverflechtungsbereich","Kleine Kleinstadt","Arnstadt","Stadtregion","Kleinstädtischer, dörflicher Raum","Stadtregion - kleinstädtischer, dörflicher Raum","Regiopolitane Stadtregion - Kleinstädtischer, dörflicher Raum","zentral","wachsend"
"Wilhelm-Hey-Grundschule Ichtershausen Staatliche Grundschule",10718,50.8811500206968,10.9696400123507,99334,"Amt Wachsenburg","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070028,"Amt Wachsenburg","weiterer Pendlerverflechtungsbereich","Kleine Kleinstadt","Arnstadt","Stadtregion","Kleinstädtischer, dörflicher Raum","Stadtregion - kleinstädtischer, dörflicher Raum","Regiopolitane Stadtregion - Kleinstädtischer, dörflicher Raum","zentral","wachsend"
"Staatliche Grundschule Stützerbach Grundschule am Rennsteig",13888,50.6307000111,10.8600400066283,98694,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliches regionales Förderzentrum Dr. Hans Vogel Ilmenau, Förderschwerpunkt geistige Entwicklung",30713,50.6856200009052,10.9260200014925,98693,"Ilmenau","Förderschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Pestalozzischule Ilmenau Staatliches regionales Förderzentrum",30725,50.6849900170625,10.9109899918134,98693,"Ilmenau","Förderschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule ""Karl Zink"" Ilmenau",13681,50.685370010643,10.9113199873414,98693,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule ""Am Stollen"" Ilmenau",13754,50.6793500020538,10.9246600377023,98693,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Freie Reformschule ""Franz von Assisi"" Staatlich anerkannte Grundschule",76151,50.696550002646,10.9222700218308,98693,"Ilmenau","Grundschule","Schulverein ""Franz von Assisi"" Ilmenau e.V.","in freier Trägerschaft","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Thomas Müntzer Gehren",13831,50.6507499845004,11.0032999753036,98694,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule ""Johann Jacob Wilhelm Heinse"" Langewiesen",13858,50.6726599860343,10.9760300400555,98693,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Ziolkowski Ilmenau",13738,50.6949900047365,10.9256200170729,98693,"Ilmenau","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070029,"Ilmenau, Stadt","weiterer Pendlerverflechtungsbereich","Mittelstadt","Ilmenau","Ländliche Region","Zentrale Stadt, Mittelstadt","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Mittelstadt","peripher","schrumpfend"
"Staatliche Grundschule Martinroda",13905,50.7205100081491,10.8910399726085,98693,"Martinroda","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070034,"Martinroda","nicht zu Großstadtregion gehörend","Landgemeinde","Ilmenau","Ländliche Region","Städtischer Raum","Ländliche Region - Mittelstädte, städtischer Raum","Stadtregionsnahe ländliche Region - Verstädterter Raum","peripher","überdurchschnittlich schrumpfend"
"Staatliche Grundschule ""Astrid Lindgren"" Osthausen, ""Bewegungsfreundliche Schule""",10751,50.8518199812862,11.1005800082817,99310,"Osthausen-Wülfershausen","Grundschule","Landratsamt Ilm-Kreis","staatlich","Ilm-Kreis","Staatliches Schulamt Westthüringen",16070041,"Osthausen-Wülfershausen","weiterer Pendlerverflechtungsbereich","Landgemeinde","Erfurt","Stadtregion","Kleinstädtischer, dörflicher Raum","Stadtregion - kleinstädtischer, dörflicher Raum","Regiopolitane Stadtregion - Kleinstädtischer, dörflicher Raum","peripher","überdurchschnittlich schrumpfend"
